id,real_age,user_setage,gender,playcard_level,playcard_point,playcard_coupon_num,is_push_open,utm_channel,signup_day,app_version,manufacturer,model,label
32091,45.0,0.0,1.0,52.0,800.0,0.0,0.0,,49.0,73.0,62.0,242.0,0.0
28717,18.0,0.0,1.0,40.0,400.0,0.0,1.0,,628.0,66.0,62.0,242.0,0.0
13392,18.0,0.0,1.0,64.0,500.0,30.0,1.0,43.0,585.0,23.0,62.0,242.0,0.0
19924,28.0,0.0,2.0,69.0,0.0,0.0,1.0,,591.0,73.0,62.0,242.0,0.0
15640,27.0,,2.0,63.0,700.0,0.0,1.0,,458.0,73.0,62.0,242.0,0.0
16805,19.0,0.0,1.0,36.0,600.0,10.0,1.0,43.0,391.0,73.0,62.0,242.0,0.0
14716,18.0,,1.0,37.0,600.0,0.0,1.0,,401.0,87.0,62.0,242.0,0.0
13091,27.0,0.0,1.0,40.0,600.0,20.0,1.0,43.0,194.0,73.0,62.0,242.0,0.0
32518,49.0,0.0,2.0,42.0,300.0,0.0,1.0,,85.0,73.0,62.0,242.0,0.0
19649,19.0,0.0,1.0,69.0,800.0,0.0,1.0,43.0,1584.0,73.0,62.0,242.0,0.0
22414,48.0,0.0,1.0,41.0,400.0,30.0,1.0,43.0,926.0,73.0,62.0,242.0,1.0
24454,35.0,0.0,2.0,33.0,0.0,10.0,0.0,43.0,879.0,73.0,62.0,242.0,0.0
35486,31.0,0.0,1.0,79.0,200.0,0.0,1.0,43.0,714.0,73.0,62.0,242.0,0.0
22926,21.0,0.0,2.0,64.0,200.0,0.0,1.0,,682.0,73.0,62.0,242.0,0.0
27028,21.0,,1.0,6.0,600.0,0.0,1.0,,18.0,29.0,62.0,242.0,0.0
9070,25.0,,2.0,13.0,200.0,10.0,1.0,7.0,24.0,29.0,62.0,242.0,0.0
11173,29.0,0.0,1.0,5.0,400.0,20.0,1.0,,645.0,29.0,62.0,242.0,0.0
14316,44.0,1.0,2.0,32.0,900.0,0.0,1.0,7.0,584.0,29.0,62.0,242.0,0.0
30334,67.0,1.0,1.0,5.0,0.0,10.0,1.0,7.0,566.0,29.0,62.0,242.0,1.0
34311,28.0,0.0,1.0,40.0,800.0,10.0,1.0,,458.0,30.0,62.0,242.0,
20990,22.0,1.0,2.0,65.0,500.0,0.0,1.0,,428.0,64.0,62.0,242.0,0.0
21958,23.0,1.0,1.0,31.0,500.0,0.0,1.0,7.0,407.0,29.0,62.0,242.0,0.0
1424,22.0,,1.0,66.0,400.0,0.0,1.0,,337.0,29.0,62.0,242.0,0.0
24263,52.0,,1.0,14.0,0.0,10.0,1.0,7.0,241.0,29.0,62.0,242.0,0.0
13006,54.0,1.0,2.0,25.0,900.0,0.0,1.0,7.0,119.0,30.0,62.0,242.0,0.0
13649,20.0,,1.0,2.0,600.0,10.0,1.0,7.0,76.0,29.0,62.0,242.0,0.0
34027,26.0,,1.0,12.0,600.0,70.0,1.0,,67.0,30.0,62.0,242.0,0.0
26168,52.0,1.0,2.0,25.0,200.0,0.0,1.0,7.0,423.0,29.0,62.0,242.0,0.0
3500,57.0,1.0,2.0,15.0,200.0,0.0,1.0,7.0,332.0,29.0,62.0,242.0,0.0
20799,53.0,,1.0,17.0,900.0,0.0,1.0,,325.0,30.0,62.0,242.0,0.0
34591,21.0,0.0,1.0,13.0,900.0,0.0,1.0,7.0,281.0,29.0,62.0,242.0,0.0
14009,24.0,1.0,2.0,23.0,200.0,0.0,1.0,7.0,273.0,64.0,62.0,242.0,1.0
24925,38.0,,1.0,4.0,900.0,10.0,1.0,7.0,258.0,31.0,62.0,242.0,0.0
15420,23.0,1.0,2.0,106.0,900.0,0.0,1.0,7.0,208.0,29.0,62.0,242.0,0.0
3124,48.0,0.0,1.0,9.0,900.0,0.0,1.0,7.0,203.0,29.0,62.0,242.0,1.0
25942,20.0,,2.0,56.0,700.0,10.0,0.0,,236.0,41.0,62.0,242.0,0.0
17477,26.0,0.0,2.0,14.0,400.0,0.0,1.0,,136.0,29.0,62.0,242.0,0.0
11006,25.0,,1.0,10.0,800.0,10.0,1.0,7.0,70.0,29.0,62.0,242.0,0.0
35683,27.0,,2.0,2.0,600.0,30.0,1.0,20.0,3.0,29.0,62.0,242.0,1.0
24296,38.0,0.0,1.0,11.0,300.0,0.0,1.0,,1139.0,31.0,62.0,242.0,0.0
30389,23.0,0.0,1.0,6.0,100.0,0.0,1.0,43.0,613.0,30.0,62.0,242.0,0.0
12706,23.0,,1.0,22.0,300.0,20.0,1.0,,369.0,29.0,62.0,242.0,0.0
21528,66.0,,1.0,17.0,100.0,0.0,1.0,,221.0,29.0,62.0,242.0,1.0
7109,28.0,,1.0,13.0,200.0,20.0,1.0,,1336.0,29.0,62.0,242.0,0.0
31610,19.0,0.0,2.0,18.0,400.0,0.0,1.0,,854.0,29.0,62.0,242.0,0.0
21284,20.0,0.0,1.0,14.0,500.0,0.0,1.0,43.0,704.0,29.0,62.0,242.0,
36865,20.0,,1.0,11.0,500.0,0.0,1.0,,686.0,29.0,62.0,242.0,
4779,19.0,0.0,2.0,32.0,200.0,0.0,1.0,,668.0,64.0,62.0,242.0,0.0
27971,22.0,0.0,1.0,23.0,600.0,0.0,1.0,,564.0,29.0,62.0,242.0,0.0
16851,24.0,0.0,1.0,40.0,900.0,0.0,1.0,43.0,560.0,29.0,62.0,242.0,0.0
30620,44.0,0.0,2.0,25.0,700.0,0.0,1.0,,472.0,29.0,62.0,242.0,0.0
6066,21.0,,1.0,51.0,300.0,0.0,1.0,,139.0,29.0,62.0,242.0,0.0
12015,30.0,,1.0,4.0,400.0,0.0,1.0,,144.0,29.0,62.0,242.0,0.0
27335,18.0,,2.0,18.0,400.0,0.0,1.0,,70.0,64.0,62.0,242.0,0.0
551,21.0,0.0,1.0,19.0,900.0,20.0,1.0,,858.0,29.0,62.0,242.0,0.0
28738,,,1.0,,,,0.0,,666.0,29.0,62.0,242.0,0.0
10642,21.0,,1.0,3.0,100.0,0.0,1.0,,119.0,30.0,62.0,242.0,0.0
28197,22.0,,1.0,11.0,500.0,160.0,1.0,,55.0,30.0,62.0,242.0,0.0
9998,40.0,0.0,2.0,8.0,700.0,0.0,1.0,,570.0,29.0,62.0,242.0,0.0
21423,81.0,,1.0,32.0,800.0,0.0,1.0,,126.0,64.0,62.0,242.0,0.0
31021,,,2.0,,,,1.0,,602.0,66.0,62.0,242.0,1.0
17625,18.0,0.0,1.0,67.0,600.0,0.0,1.0,7.0,391.0,23.0,62.0,242.0,0.0
14785,57.0,1.0,2.0,28.0,900.0,0.0,1.0,7.0,202.0,66.0,62.0,242.0,1.0
16424,23.0,0.0,1.0,71.0,0.0,10.0,1.0,7.0,213.0,74.0,62.0,242.0,0.0
1626,32.0,,2.0,16.0,900.0,0.0,1.0,,212.0,66.0,62.0,242.0,1.0
13095,35.0,,2.0,102.0,600.0,0.0,1.0,14.0,63.0,73.0,62.0,242.0,1.0
14124,29.0,0.0,2.0,69.0,400.0,0.0,1.0,,1381.0,23.0,62.0,242.0,0.0
1913,25.0,0.0,2.0,71.0,500.0,90.0,1.0,44.0,695.0,73.0,62.0,242.0,0.0
26607,19.0,,2.0,5.0,500.0,60.0,1.0,,605.0,73.0,62.0,242.0,0.0
48,22.0,0.0,1.0,25.0,300.0,60.0,1.0,,601.0,73.0,62.0,242.0,0.0
15954,28.0,0.0,2.0,62.0,500.0,90.0,1.0,,358.0,73.0,62.0,242.0,0.0
1943,21.0,0.0,2.0,69.0,600.0,410.0,1.0,,771.0,73.0,62.0,242.0,0.0
3695,29.0,0.0,1.0,62.0,700.0,0.0,1.0,,597.0,73.0,62.0,242.0,0.0
23864,20.0,0.0,1.0,47.0,200.0,0.0,1.0,,541.0,73.0,62.0,242.0,0.0
35,38.0,1.0,2.0,9.0,400.0,0.0,1.0,,380.0,23.0,62.0,242.0,1.0
6700,25.0,,2.0,20.0,300.0,0.0,1.0,14.0,250.0,23.0,62.0,242.0,1.0
25036,22.0,0.0,2.0,41.0,800.0,110.0,1.0,14.0,162.0,74.0,62.0,242.0,1.0
19929,18.0,,2.0,14.0,800.0,100.0,1.0,14.0,136.0,66.0,62.0,242.0,0.0
32781,21.0,,1.0,42.0,100.0,30.0,1.0,7.0,35.0,68.0,62.0,242.0,0.0
5911,,,2.0,,,,1.0,,1575.0,68.0,62.0,242.0,1.0
14766,34.0,0.0,1.0,58.0,200.0,0.0,1.0,,1135.0,68.0,62.0,242.0,0.0
5195,43.0,,2.0,72.0,100.0,0.0,1.0,,939.0,68.0,62.0,242.0,0.0
5950,21.0,0.0,1.0,76.0,200.0,20.0,1.0,7.0,676.0,68.0,62.0,242.0,0.0
29040,29.0,0.0,2.0,77.0,600.0,0.0,1.0,,643.0,68.0,62.0,242.0,0.0
6968,28.0,0.0,2.0,74.0,400.0,0.0,1.0,,643.0,68.0,62.0,242.0,0.0
17139,77.0,0.0,2.0,78.0,700.0,40.0,1.0,,637.0,68.0,62.0,242.0,0.0
33930,22.0,0.0,2.0,67.0,700.0,240.0,1.0,7.0,602.0,68.0,62.0,242.0,0.0
26854,27.0,0.0,1.0,70.0,0.0,0.0,1.0,7.0,569.0,68.0,62.0,242.0,0.0
32653,27.0,0.0,2.0,68.0,500.0,10.0,1.0,7.0,518.0,68.0,62.0,242.0,0.0
27355,26.0,0.0,2.0,80.0,100.0,0.0,1.0,7.0,417.0,68.0,62.0,242.0,0.0
401,26.0,,1.0,65.0,200.0,10.0,1.0,,413.0,68.0,62.0,242.0,0.0
11331,44.0,0.0,1.0,63.0,900.0,130.0,1.0,7.0,412.0,68.0,62.0,242.0,0.0
27941,20.0,,1.0,72.0,0.0,0.0,1.0,7.0,396.0,68.0,62.0,242.0,0.0
7981,29.0,0.0,1.0,81.0,300.0,10.0,1.0,7.0,395.0,68.0,62.0,242.0,0.0
27938,21.0,,2.0,69.0,600.0,0.0,1.0,7.0,394.0,68.0,62.0,242.0,0.0
14421,20.0,0.0,1.0,72.0,300.0,0.0,1.0,7.0,391.0,68.0,62.0,242.0,1.0
7543,51.0,1.0,2.0,66.0,700.0,0.0,1.0,,351.0,68.0,62.0,242.0,0.0
23143,39.0,1.0,1.0,18.0,400.0,0.0,1.0,,350.0,68.0,62.0,242.0,0.0
14982,58.0,,2.0,10.0,100.0,0.0,1.0,7.0,346.0,68.0,62.0,242.0,0.0
33343,19.0,,2.0,70.0,300.0,10.0,1.0,7.0,340.0,68.0,62.0,242.0,0.0
6541,51.0,1.0,2.0,70.0,800.0,0.0,1.0,12.0,322.0,68.0,62.0,242.0,0.0
8775,22.0,0.0,1.0,69.0,900.0,0.0,1.0,7.0,313.0,68.0,62.0,242.0,0.0
29041,45.0,1.0,2.0,50.0,200.0,0.0,1.0,7.0,310.0,68.0,62.0,242.0,0.0
35204,24.0,,1.0,36.0,200.0,0.0,1.0,12.0,306.0,68.0,62.0,242.0,0.0
32953,20.0,0.0,2.0,68.0,900.0,10.0,1.0,7.0,305.0,68.0,62.0,242.0,0.0
3609,31.0,0.0,2.0,61.0,300.0,0.0,1.0,,304.0,68.0,62.0,242.0,0.0
22324,55.0,0.0,2.0,72.0,500.0,0.0,1.0,7.0,282.0,68.0,62.0,242.0,1.0
12895,20.0,1.0,1.0,72.0,200.0,30.0,1.0,7.0,277.0,68.0,62.0,242.0,0.0
17544,39.0,0.0,2.0,75.0,200.0,30.0,1.0,,265.0,68.0,62.0,242.0,1.0
9892,,0.0,2.0,64.0,800.0,0.0,1.0,7.0,259.0,68.0,62.0,242.0,0.0
10140,26.0,,2.0,76.0,400.0,0.0,0.0,,224.0,68.0,62.0,242.0,0.0
15146,22.0,,2.0,81.0,500.0,10.0,1.0,7.0,193.0,68.0,62.0,242.0,0.0
36780,36.0,,1.0,68.0,900.0,60.0,1.0,7.0,182.0,68.0,62.0,242.0,0.0
26994,67.0,,1.0,53.0,0.0,0.0,1.0,,157.0,68.0,62.0,242.0,0.0
22538,24.0,0.0,2.0,69.0,800.0,40.0,1.0,,1241.0,68.0,62.0,242.0,0.0
26460,22.0,0.0,2.0,78.0,900.0,0.0,1.0,,1194.0,68.0,62.0,242.0,0.0
6487,,,2.0,,,,0.0,,725.0,68.0,62.0,242.0,0.0
34465,21.0,0.0,1.0,63.0,400.0,0.0,1.0,7.0,679.0,68.0,62.0,242.0,0.0
23254,23.0,0.0,1.0,70.0,700.0,0.0,1.0,7.0,647.0,68.0,62.0,242.0,0.0
24482,22.0,0.0,1.0,55.0,400.0,10.0,1.0,7.0,639.0,68.0,62.0,242.0,0.0
18980,46.0,0.0,2.0,59.0,700.0,0.0,1.0,,605.0,68.0,62.0,242.0,0.0
10579,18.0,0.0,2.0,36.0,600.0,0.0,1.0,7.0,575.0,68.0,62.0,242.0,0.0
9702,21.0,0.0,2.0,70.0,300.0,10.0,1.0,12.0,522.0,68.0,62.0,242.0,0.0
20153,52.0,1.0,2.0,34.0,900.0,0.0,1.0,7.0,459.0,68.0,62.0,242.0,0.0
9601,20.0,1.0,2.0,67.0,100.0,560.0,1.0,7.0,423.0,68.0,62.0,242.0,0.0
10792,32.0,,1.0,65.0,800.0,0.0,1.0,7.0,411.0,68.0,62.0,242.0,0.0
8433,52.0,1.0,2.0,37.0,400.0,80.0,1.0,,406.0,68.0,62.0,242.0,1.0
25241,27.0,0.0,2.0,66.0,500.0,50.0,1.0,12.0,404.0,68.0,62.0,242.0,0.0
284,21.0,,2.0,54.0,900.0,0.0,1.0,7.0,403.0,68.0,62.0,242.0,1.0
424,35.0,,2.0,68.0,300.0,10.0,1.0,,394.0,68.0,62.0,242.0,0.0
9982,39.0,0.0,1.0,70.0,0.0,0.0,1.0,7.0,291.0,68.0,62.0,242.0,0.0
9752,61.0,1.0,2.0,44.0,600.0,0.0,1.0,,258.0,68.0,62.0,242.0,1.0
5862,44.0,1.0,2.0,47.0,200.0,0.0,1.0,7.0,247.0,68.0,62.0,242.0,
13937,40.0,,2.0,73.0,400.0,0.0,1.0,,235.0,68.0,62.0,242.0,0.0
30425,49.0,0.0,1.0,25.0,300.0,0.0,1.0,12.0,228.0,68.0,62.0,242.0,0.0
16388,31.0,,1.0,35.0,900.0,0.0,1.0,7.0,224.0,68.0,62.0,242.0,0.0
18090,36.0,,1.0,32.0,700.0,0.0,1.0,12.0,155.0,68.0,62.0,242.0,0.0
4554,22.0,,1.0,35.0,100.0,0.0,1.0,,98.0,68.0,62.0,242.0,0.0
22313,25.0,0.0,1.0,66.0,800.0,0.0,1.0,43.0,760.0,68.0,62.0,242.0,0.0
25632,21.0,0.0,1.0,54.0,100.0,0.0,1.0,,745.0,68.0,62.0,242.0,0.0
25514,24.0,0.0,2.0,70.0,0.0,10.0,1.0,43.0,692.0,68.0,62.0,242.0,0.0
11566,32.0,0.0,1.0,68.0,500.0,0.0,1.0,43.0,680.0,68.0,62.0,242.0,0.0
34568,25.0,0.0,1.0,84.0,0.0,20.0,1.0,43.0,678.0,68.0,62.0,242.0,0.0
7670,24.0,0.0,1.0,43.0,0.0,40.0,1.0,,658.0,68.0,62.0,242.0,0.0
8791,28.0,0.0,2.0,72.0,700.0,10.0,1.0,43.0,642.0,68.0,62.0,242.0,0.0
25330,25.0,0.0,1.0,64.0,500.0,0.0,1.0,43.0,636.0,68.0,62.0,242.0,0.0
22425,19.0,0.0,2.0,80.0,900.0,10.0,1.0,,634.0,68.0,62.0,242.0,0.0
14317,22.0,1.0,2.0,80.0,900.0,70.0,1.0,,619.0,68.0,62.0,242.0,0.0
3327,21.0,0.0,2.0,68.0,300.0,10.0,1.0,43.0,606.0,68.0,62.0,242.0,0.0
4760,20.0,0.0,1.0,80.0,700.0,0.0,1.0,,572.0,68.0,62.0,242.0,0.0
25489,21.0,0.0,1.0,38.0,700.0,20.0,1.0,43.0,560.0,68.0,62.0,242.0,0.0
25576,45.0,0.0,2.0,50.0,900.0,0.0,1.0,43.0,519.0,68.0,62.0,242.0,0.0
17373,49.0,0.0,1.0,41.0,600.0,0.0,1.0,43.0,484.0,68.0,62.0,242.0,1.0
29956,51.0,1.0,2.0,63.0,500.0,0.0,1.0,,417.0,68.0,62.0,242.0,1.0
20498,29.0,0.0,1.0,67.0,600.0,140.0,1.0,,384.0,68.0,62.0,242.0,0.0
4956,30.0,1.0,1.0,81.0,600.0,0.0,1.0,43.0,355.0,68.0,62.0,242.0,0.0
24328,38.0,0.0,1.0,68.0,800.0,10.0,1.0,43.0,354.0,68.0,62.0,242.0,0.0
3909,18.0,0.0,2.0,72.0,800.0,0.0,1.0,43.0,287.0,68.0,62.0,242.0,0.0
24065,22.0,,1.0,15.0,400.0,0.0,1.0,,257.0,59.0,62.0,242.0,0.0
1980,30.0,,1.0,4.0,700.0,10.0,1.0,,224.0,78.0,62.0,242.0,0.0
4388,24.0,1.0,2.0,74.0,200.0,60.0,1.0,,232.0,68.0,62.0,242.0,0.0
20725,46.0,1.0,2.0,40.0,500.0,310.0,1.0,,225.0,68.0,62.0,242.0,0.0
27423,20.0,,1.0,71.0,900.0,10.0,1.0,,224.0,68.0,62.0,242.0,0.0
22327,21.0,0.0,2.0,75.0,800.0,40.0,1.0,43.0,193.0,68.0,62.0,242.0,0.0
21924,28.0,0.0,1.0,50.0,900.0,20.0,1.0,43.0,155.0,68.0,62.0,242.0,0.0
5507,39.0,0.0,2.0,63.0,700.0,0.0,1.0,,146.0,68.0,62.0,242.0,0.0
30037,26.0,,1.0,80.0,900.0,60.0,1.0,,137.0,68.0,62.0,242.0,0.0
4358,20.0,0.0,1.0,53.0,400.0,0.0,1.0,43.0,918.0,68.0,62.0,242.0,0.0
19964,20.0,0.0,1.0,64.0,0.0,30.0,1.0,43.0,897.0,68.0,62.0,242.0,0.0
33751,19.0,0.0,2.0,66.0,700.0,0.0,1.0,,842.0,68.0,62.0,242.0,0.0
10648,22.0,0.0,1.0,66.0,700.0,0.0,1.0,,722.0,68.0,62.0,242.0,0.0
30231,33.0,0.0,2.0,31.0,500.0,20.0,1.0,,698.0,68.0,62.0,242.0,0.0
25289,20.0,0.0,1.0,14.0,700.0,10.0,1.0,43.0,691.0,68.0,62.0,242.0,0.0
27054,27.0,0.0,2.0,71.0,200.0,0.0,1.0,43.0,687.0,68.0,62.0,242.0,0.0
35261,31.0,0.0,2.0,52.0,200.0,0.0,1.0,43.0,652.0,68.0,62.0,242.0,0.0
10358,27.0,0.0,1.0,62.0,700.0,140.0,1.0,43.0,608.0,59.0,62.0,242.0,0.0
3164,26.0,0.0,1.0,69.0,500.0,0.0,1.0,43.0,604.0,68.0,62.0,242.0,0.0
10405,26.0,0.0,2.0,65.0,700.0,50.0,0.0,43.0,593.0,68.0,62.0,242.0,0.0
1758,25.0,0.0,1.0,69.0,100.0,20.0,1.0,43.0,592.0,68.0,62.0,242.0,0.0
5820,42.0,0.0,1.0,20.0,700.0,0.0,1.0,,559.0,68.0,62.0,242.0,0.0
12107,27.0,0.0,1.0,75.0,700.0,20.0,1.0,43.0,515.0,68.0,62.0,242.0,0.0
36735,47.0,0.0,1.0,81.0,300.0,0.0,1.0,43.0,343.0,68.0,62.0,242.0,0.0
31235,39.0,,2.0,26.0,600.0,0.0,1.0,,218.0,68.0,62.0,242.0,0.0
5632,43.0,,1.0,72.0,0.0,0.0,1.0,,192.0,68.0,62.0,242.0,0.0
25603,31.0,,2.0,62.0,900.0,0.0,1.0,43.0,163.0,68.0,62.0,242.0,
34910,33.0,0.0,1.0,64.0,0.0,40.0,1.0,,1585.0,68.0,62.0,242.0,0.0
1230,20.0,0.0,1.0,67.0,100.0,30.0,1.0,,878.0,68.0,62.0,242.0,0.0
7184,42.0,0.0,2.0,77.0,400.0,40.0,1.0,48.0,680.0,68.0,62.0,242.0,0.0
3720,23.0,0.0,2.0,81.0,200.0,0.0,1.0,,632.0,68.0,62.0,242.0,0.0
25688,24.0,0.0,1.0,60.0,300.0,0.0,1.0,,536.0,68.0,62.0,242.0,0.0
8930,28.0,,2.0,53.0,700.0,0.0,1.0,,427.0,68.0,62.0,242.0,0.0
13124,30.0,0.0,1.0,75.0,600.0,10.0,1.0,14.0,329.0,68.0,62.0,242.0,0.0
29097,27.0,,1.0,100.0,300.0,40.0,1.0,,280.0,68.0,62.0,242.0,0.0
25,31.0,0.0,2.0,72.0,300.0,10.0,1.0,,206.0,68.0,62.0,242.0,0.0
21144,23.0,,2.0,81.0,100.0,0.0,1.0,,54.0,68.0,62.0,242.0,0.0
27115,19.0,0.0,2.0,80.0,300.0,30.0,1.0,,765.0,68.0,62.0,242.0,0.0
26567,18.0,0.0,2.0,62.0,0.0,10.0,1.0,,763.0,68.0,62.0,242.0,0.0
20952,19.0,0.0,2.0,53.0,400.0,0.0,1.0,,698.0,68.0,62.0,242.0,0.0
13104,22.0,0.0,1.0,73.0,900.0,180.0,1.0,3.0,676.0,68.0,62.0,242.0,0.0
2095,27.0,0.0,1.0,28.0,0.0,10.0,1.0,,554.0,68.0,62.0,242.0,0.0
36694,71.0,,2.0,52.0,800.0,0.0,1.0,,514.0,68.0,62.0,242.0,0.0
11540,35.0,0.0,2.0,68.0,400.0,0.0,1.0,,447.0,68.0,62.0,242.0,0.0
32768,22.0,0.0,2.0,33.0,700.0,0.0,1.0,,439.0,68.0,62.0,242.0,0.0
17760,32.0,0.0,1.0,71.0,500.0,20.0,1.0,,389.0,68.0,62.0,242.0,0.0
15843,34.0,1.0,2.0,31.0,300.0,0.0,1.0,,258.0,68.0,62.0,242.0,0.0
22596,21.0,,2.0,79.0,800.0,0.0,1.0,,143.0,68.0,62.0,242.0,0.0
32257,20.0,,1.0,81.0,700.0,0.0,1.0,36.0,131.0,68.0,62.0,242.0,0.0
10945,25.0,0.0,1.0,66.0,700.0,0.0,1.0,14.0,126.0,68.0,62.0,242.0,1.0
7276,68.0,,1.0,77.0,900.0,50.0,1.0,,114.0,68.0,62.0,242.0,0.0
33212,22.0,0.0,1.0,40.0,0.0,10.0,1.0,,600.0,73.0,62.0,483.0,0.0
36899,32.0,0.0,2.0,71.0,900.0,10.0,1.0,43.0,501.0,68.0,62.0,483.0,0.0
33270,35.0,1.0,1.0,29.0,300.0,0.0,1.0,7.0,633.0,68.0,62.0,483.0,1.0
4267,27.0,0.0,1.0,14.0,600.0,0.0,1.0,,703.0,29.0,62.0,483.0,0.0
27806,30.0,0.0,1.0,17.0,600.0,0.0,1.0,43.0,300.0,29.0,62.0,483.0,0.0
9859,33.0,,2.0,25.0,500.0,0.0,1.0,,10.0,66.0,62.0,483.0,1.0
5148,29.0,0.0,1.0,77.0,100.0,40.0,1.0,43.0,2620.0,68.0,62.0,483.0,0.0
8971,24.0,0.0,1.0,17.0,200.0,10.0,1.0,7.0,665.0,68.0,62.0,483.0,0.0
31249,25.0,,1.0,64.0,600.0,10.0,1.0,7.0,304.0,73.0,62.0,483.0,0.0
12453,30.0,,1.0,35.0,600.0,0.0,1.0,,264.0,73.0,62.0,483.0,0.0
12691,22.0,0.0,2.0,66.0,200.0,10.0,1.0,7.0,653.0,68.0,62.0,483.0,0.0
13559,23.0,0.0,1.0,44.0,400.0,70.0,1.0,43.0,598.0,23.0,62.0,483.0,0.0
4892,26.0,,2.0,63.0,600.0,0.0,1.0,43.0,376.0,68.0,62.0,483.0,0.0
30394,19.0,,2.0,60.0,100.0,0.0,1.0,7.0,698.0,73.0,62.0,483.0,0.0
3043,34.0,0.0,1.0,66.0,200.0,180.0,1.0,,1522.0,68.0,62.0,483.0,0.0
16745,27.0,,2.0,81.0,100.0,0.0,1.0,,57.0,68.0,62.0,483.0,0.0
25808,18.0,0.0,1.0,43.0,200.0,40.0,1.0,,547.0,68.0,62.0,483.0,0.0
34267,22.0,,1.0,25.0,300.0,0.0,1.0,43.0,54.0,29.0,62.0,483.0,0.0
17213,18.0,0.0,1.0,78.0,200.0,20.0,1.0,7.0,586.0,68.0,62.0,483.0,0.0
8783,20.0,0.0,1.0,63.0,700.0,10.0,1.0,,515.0,73.0,62.0,86.0,0.0
12250,21.0,,1.0,5.0,800.0,320.0,1.0,43.0,606.0,9.0,62.0,86.0,0.0
14075,40.0,1.0,1.0,4.0,300.0,20.0,1.0,7.0,216.0,29.0,62.0,86.0,1.0
14328,40.0,0.0,2.0,43.0,0.0,0.0,1.0,7.0,303.0,73.0,62.0,86.0,0.0
16697,21.0,,2.0,66.0,0.0,40.0,1.0,,470.0,68.0,62.0,86.0,0.0
14736,28.0,0.0,1.0,67.0,400.0,10.0,1.0,,702.0,41.0,62.0,86.0,0.0
19479,18.0,0.0,1.0,25.0,200.0,60.0,1.0,,608.0,6.0,62.0,86.0,0.0
35714,20.0,0.0,2.0,70.0,900.0,0.0,1.0,7.0,387.0,68.0,62.0,86.0,0.0
16681,34.0,,2.0,17.0,700.0,0.0,1.0,,9.0,29.0,62.0,86.0,1.0
6406,21.0,0.0,2.0,15.0,400.0,100.0,1.0,,542.0,29.0,62.0,86.0,0.0
8949,28.0,0.0,2.0,96.0,200.0,110.0,1.0,43.0,688.0,68.0,62.0,86.0,0.0
16212,27.0,0.0,1.0,33.0,500.0,80.0,1.0,43.0,684.0,59.0,62.0,86.0,0.0
32012,24.0,0.0,1.0,64.0,400.0,0.0,1.0,,293.0,73.0,62.0,86.0,1.0
34135,24.0,,1.0,50.0,500.0,10.0,1.0,,404.0,68.0,62.0,86.0,0.0
8402,24.0,0.0,2.0,70.0,200.0,10.0,1.0,,439.0,68.0,62.0,86.0,0.0
15317,19.0,0.0,1.0,52.0,800.0,0.0,1.0,43.0,529.0,87.0,62.0,86.0,0.0
11915,26.0,,1.0,74.0,0.0,0.0,1.0,,567.0,68.0,62.0,86.0,0.0
4033,19.0,0.0,1.0,55.0,500.0,0.0,1.0,7.0,651.0,73.0,62.0,86.0,0.0
14175,35.0,1.0,2.0,68.0,200.0,0.0,1.0,20.0,316.0,68.0,62.0,86.0,0.0
20433,28.0,0.0,1.0,22.0,800.0,0.0,1.0,,548.0,66.0,62.0,86.0,0.0
6397,34.0,0.0,1.0,15.0,100.0,40.0,1.0,7.0,127.0,29.0,62.0,86.0,0.0
19554,29.0,0.0,1.0,23.0,0.0,0.0,1.0,,552.0,87.0,62.0,86.0,0.0
4351,24.0,,1.0,18.0,400.0,0.0,0.0,,113.0,64.0,62.0,86.0,0.0
36054,22.0,0.0,2.0,58.0,200.0,0.0,1.0,,726.0,73.0,62.0,86.0,0.0
5434,27.0,,1.0,67.0,700.0,0.0,1.0,,240.0,68.0,62.0,86.0,0.0
19100,30.0,0.0,2.0,62.0,800.0,10.0,1.0,43.0,727.0,68.0,62.0,86.0,0.0
32407,24.0,,2.0,65.0,900.0,0.0,1.0,,227.0,68.0,62.0,86.0,0.0
31840,36.0,1.0,2.0,45.0,400.0,20.0,1.0,7.0,563.0,23.0,62.0,86.0,1.0
19682,36.0,,2.0,69.0,300.0,0.0,1.0,,186.0,68.0,62.0,86.0,0.0
31836,21.0,,2.0,68.0,800.0,0.0,1.0,43.0,152.0,68.0,62.0,86.0,0.0
25376,44.0,,2.0,13.0,700.0,30.0,1.0,7.0,229.0,29.0,62.0,86.0,1.0
14393,28.0,,1.0,93.0,200.0,0.0,1.0,43.0,55.0,68.0,62.0,86.0,0.0
26340,23.0,,1.0,38.0,300.0,10.0,1.0,7.0,229.0,29.0,62.0,86.0,0.0
13889,31.0,0.0,0.0,21.0,600.0,1020.0,1.0,,563.0,23.0,62.0,86.0,0.0
33442,32.0,0.0,2.0,69.0,800.0,0.0,1.0,,1546.0,68.0,62.0,86.0,0.0
30475,23.0,0.0,1.0,13.0,0.0,0.0,0.0,,560.0,39.0,62.0,86.0,0.0
23240,21.0,0.0,2.0,64.0,300.0,0.0,1.0,,1590.0,68.0,62.0,86.0,0.0
16626,41.0,,2.0,12.0,200.0,220.0,1.0,,75.0,66.0,62.0,86.0,1.0
