id,add_all_num,add_under_18_num,add_under_30_num,add_under_setage_num,view_all_num,view_under_18_num,view_under_30_num,view_under_setage_num,msg_all_num,msg_under_18_num,msg_under_30_num,msg_under_setage_num,gift_all_num,gift_under_18_num,gift_under_30_num,gift_under_setage_num
22966,154.0,11.0,103.0,24.0,6297.0,277.0,3663.0,958.0,152.0,11.0,101.0,25.0,102.0,6.0,66.0,10.0
1540,101.0,1.0,78.0,3.0,2468.0,70.0,1579.0,214.0,175.0,4.0,122.0,12.0,114.0,0.0,80.0,5.0
32469,256.0,7.0,105.0,66.0,3038.0,144.0,1089.0,856.0,410.0,18.0,112.0,136.0,232.0,7.0,74.0,70.0
6384,115.0,7.0,69.0,11.0,593.0,37.0,381.0,45.0,235.0,19.0,148.0,19.0,33.0,6.0,21.0,8.0
17720,75.0,2.0,53.0,4.0,1418.0,36.0,933.0,82.0,82.0,1.0,62.0,4.0,31.0,3.0,22.0,2.0
6778,75.0,1.0,59.0,6.0,2771.0,106.0,1688.0,268.0,165.0,7.0,107.0,15.0,75.0,1.0,46.0,5.0
26341,182.0,8.0,119.0,14.0,3903.0,161.0,2215.0,576.0,420.0,16.0,253.0,42.0,290.0,11.0,170.0,35.0
436,123.0,1.0,80.0,5.0,6281.0,127.0,3870.0,502.0,385.0,5.0,240.0,19.0,152.0,0.0,86.0,10.0
33327,405.0,15.0,218.0,64.0,6198.0,237.0,3065.0,1299.0,491.0,18.0,227.0,105.0,403.0,10.0,205.0,88.0
11537,30.0,3.0,21.0,3.0,1403.0,61.0,870.0,145.0,55.0,2.0,36.0,5.0,42.0,1.0,23.0,4.0
19016,31.0,0.0,23.0,0.0,601.0,7.0,417.0,18.0,52.0,0.0,39.0,0.0,14.0,0.0,10.0,0.0
33945,121.0,0.0,78.0,5.0,7672.0,134.0,4851.0,493.0,260.0,5.0,148.0,17.0,246.0,2.0,159.0,5.0
6003,26.0,1.0,17.0,3.0,305.0,8.0,143.0,38.0,47.0,1.0,21.0,3.0,63.0,2.0,31.0,11.0
8187,170.0,11.0,117.0,10.0,3670.0,186.0,2282.0,408.0,247.0,12.0,149.0,32.0,27.0,1.0,14.0,1.0
35116,14.0,0.0,8.0,2.0,1817.0,152.0,1058.0,289.0,44.0,3.0,23.0,3.0,21.0,1.0,12.0,0.0
19451,172.0,2.0,92.0,15.0,2544.0,145.0,1436.0,325.0,250.0,15.0,133.0,37.0,123.0,10.0,71.0,13.0
21285,148.0,3.0,96.0,5.0,2212.0,34.0,1443.0,109.0,248.0,4.0,152.0,6.0,234.0,1.0,158.0,11.0
21946,133.0,0.0,78.0,8.0,19523.0,719.0,7453.0,5470.0,816.0,17.0,500.0,76.0,2925.0,113.0,1207.0,791.0
857,27.0,1.0,16.0,7.0,1698.0,56.0,979.0,206.0,90.0,4.0,47.0,11.0,65.0,1.0,32.0,11.0
12110,31.0,1.0,17.0,1.0,1544.0,50.0,933.0,158.0,56.0,3.0,33.0,3.0,89.0,2.0,51.0,9.0
11452,17.0,0.0,12.0,0.0,3401.0,81.0,2154.0,218.0,63.0,1.0,44.0,1.0,48.0,1.0,32.0,0.0
4481,101.0,5.0,69.0,6.0,3782.0,127.0,2244.0,429.0,170.0,7.0,103.0,21.0,151.0,5.0,84.0,25.0
14334,46.0,2.0,29.0,5.0,2307.0,61.0,1528.0,180.0,80.0,1.0,52.0,6.0,108.0,2.0,77.0,4.0
29106,26.0,2.0,13.0,1.0,539.0,28.0,245.0,77.0,17.0,4.0,9.0,2.0,167.0,3.0,101.0,18.0
31207,28.0,0.0,11.0,8.0,1174.0,35.0,609.0,196.0,42.0,1.0,18.0,10.0,42.0,0.0,19.0,9.0
23840,115.0,6.0,79.0,8.0,2552.0,87.0,1450.0,252.0,134.0,7.0,81.0,10.0,83.0,5.0,53.0,6.0
24268,10.0,0.0,5.0,0.0,377.0,27.0,219.0,54.0,24.0,2.0,19.0,0.0,17.0,1.0,11.0,0.0
36572,112.0,3.0,62.0,12.0,1600.0,47.0,845.0,151.0,116.0,2.0,62.0,13.0,328.0,15.0,210.0,28.0
30518,67.0,3.0,41.0,8.0,1515.0,38.0,909.0,155.0,40.0,6.0,20.0,7.0,28.0,3.0,15.0,5.0
34287,76.0,2.0,30.0,8.0,698.0,14.0,347.0,75.0,29.0,1.0,12.0,6.0,24.0,1.0,13.0,1.0
6145,24.0,0.0,5.0,9.0,666.0,42.0,185.0,211.0,49.0,2.0,11.0,18.0,35.0,2.0,7.0,17.0
11711,146.0,3.0,95.0,14.0,1333.0,29.0,729.0,115.0,33.0,1.0,22.0,5.0,25.0,2.0,14.0,3.0
5268,95.0,2.0,64.0,12.0,3678.0,106.0,2079.0,533.0,116.0,6.0,69.0,26.0,73.0,3.0,45.0,11.0
1486,116.0,4.0,71.0,14.0,7464.0,162.0,4423.0,728.0,191.0,7.0,105.0,30.0,133.0,3.0,83.0,13.0
33898,462.0,18.0,281.0,52.0,4746.0,163.0,2829.0,483.0,750.0,37.0,455.0,91.0,156.0,7.0,105.0,16.0
28297,8.0,0.0,7.0,0.0,108.0,2.0,69.0,3.0,23.0,1.0,14.0,0.0,104.0,1.0,47.0,3.0
2480,288.0,16.0,203.0,23.0,8401.0,366.0,4704.0,1265.0,562.0,35.0,335.0,92.0,193.0,8.0,113.0,30.0
34918,132.0,6.0,76.0,22.0,2367.0,129.0,1205.0,431.0,180.0,21.0,103.0,43.0,114.0,6.0,66.0,15.0
31556,43.0,1.0,11.0,13.0,379.0,7.0,85.0,93.0,27.0,1.0,4.0,8.0,29.0,1.0,1.0,8.0
13215,26.0,1.0,17.0,2.0,4750.0,237.0,2472.0,945.0,159.0,8.0,85.0,25.0,63.0,4.0,32.0,8.0
24327,25.0,0.0,21.0,0.0,2495.0,56.0,1568.0,203.0,49.0,1.0,33.0,2.0,76.0,1.0,48.0,5.0
20274,5.0,1.0,2.0,1.0,602.0,40.0,355.0,87.0,17.0,1.0,12.0,1.0,12.0,1.0,9.0,0.0
27087,13.0,1.0,10.0,1.0,984.0,29.0,600.0,93.0,34.0,1.0,27.0,1.0,25.0,3.0,15.0,4.0
2393,93.0,5.0,52.0,15.0,1575.0,84.0,736.0,371.0,145.0,7.0,75.0,26.0,156.0,5.0,80.0,34.0
32994,24.0,0.0,12.0,1.0,722.0,25.0,466.0,38.0,44.0,0.0,34.0,1.0,18.0,0.0,14.0,0.0
9392,127.0,3.0,73.0,16.0,4075.0,186.0,2387.0,566.0,174.0,11.0,96.0,29.0,220.0,10.0,138.0,25.0
32117,200.0,8.0,130.0,18.0,4249.0,175.0,2448.0,609.0,247.0,11.0,142.0,33.0,342.0,10.0,208.0,49.0
33905,44.0,2.0,27.0,3.0,3448.0,89.0,2103.0,269.0,119.0,5.0,84.0,6.0,139.0,4.0,86.0,12.0
15360,107.0,3.0,68.0,6.0,3408.0,59.0,2187.0,199.0,140.0,1.0,98.0,4.0,98.0,1.0,69.0,5.0
9354,108.0,0.0,58.0,1.0,5629.0,66.0,3507.0,263.0,254.0,2.0,149.0,7.0,312.0,4.0,168.0,20.0
25840,181.0,12.0,99.0,24.0,5876.0,313.0,3261.0,864.0,459.0,33.0,246.0,69.0,125.0,6.0,72.0,22.0
1943,110.0,2.0,71.0,11.0,3821.0,115.0,2098.0,575.0,238.0,3.0,149.0,29.0,202.0,2.0,125.0,30.0
12628,19.0,0.0,4.0,1.0,875.0,16.0,471.0,60.0,61.0,1.0,19.0,1.0,44.0,1.0,15.0,1.0
5830,318.0,22.0,122.0,83.0,4094.0,222.0,2040.0,746.0,450.0,34.0,186.0,107.0,28.0,3.0,12.0,9.0
7798,88.0,0.0,39.0,1.0,1777.0,18.0,864.0,79.0,54.0,0.0,22.0,2.0,54.0,0.0,23.0,1.0
24616,57.0,2.0,26.0,8.0,1424.0,36.0,679.0,182.0,408.0,14.0,152.0,88.0,918.0,29.0,362.0,142.0
8689,81.0,5.0,53.0,5.0,6284.0,241.0,3745.0,778.0,176.0,11.0,101.0,26.0,61.0,2.0,38.0,7.0
12441,175.0,7.0,129.0,12.0,5737.0,216.0,3675.0,551.0,174.0,11.0,121.0,12.0,97.0,7.0,75.0,5.0
15509,50.0,3.0,28.0,5.0,2579.0,45.0,1565.0,157.0,66.0,2.0,37.0,1.0,59.0,3.0,36.0,6.0
7764,299.0,7.0,160.0,45.0,6866.0,198.0,3802.0,944.0,342.0,12.0,154.0,78.0,120.0,5.0,57.0,31.0
29859,99.0,4.0,75.0,11.0,7032.0,230.0,4616.0,696.0,157.0,8.0,110.0,18.0,76.0,5.0,54.0,6.0
16845,39.0,0.0,25.0,0.0,677.0,20.0,426.0,36.0,68.0,2.0,40.0,1.0,30.0,1.0,18.0,1.0
2018,310.0,11.0,205.0,14.0,11323.0,401.0,6444.0,1197.0,491.0,22.0,329.0,33.0,290.0,6.0,179.0,24.0
6856,184.0,12.0,67.0,40.0,3364.0,282.0,1191.0,882.0,273.0,27.0,84.0,76.0,58.0,6.0,24.0,16.0
1886,234.0,2.0,158.0,14.0,11613.0,219.0,7474.0,819.0,382.0,5.0,237.0,30.0,247.0,2.0,153.0,31.0
14663,271.0,14.0,188.0,19.0,5265.0,177.0,3420.0,369.0,756.0,33.0,508.0,56.0,197.0,11.0,126.0,23.0
34172,140.0,2.0,85.0,13.0,1847.0,45.0,1074.0,231.0,293.0,10.0,165.0,47.0,219.0,4.0,121.0,26.0
19991,98.0,2.0,58.0,5.0,3283.0,156.0,1907.0,416.0,228.0,9.0,129.0,17.0,722.0,26.0,482.0,66.0
5143,113.0,7.0,60.0,27.0,1432.0,63.0,691.0,265.0,120.0,9.0,54.0,32.0,249.0,5.0,134.0,45.0
8167,21.0,1.0,10.0,2.0,2300.0,36.0,1536.0,138.0,40.0,0.0,22.0,1.0,32.0,1.0,16.0,0.0
23910,18.0,1.0,13.0,1.0,1180.0,55.0,747.0,125.0,98.0,5.0,63.0,7.0,55.0,1.0,39.0,1.0
5874,602.0,9.0,402.0,24.0,3398.0,115.0,1772.0,452.0,581.0,12.0,354.0,46.0,297.0,8.0,171.0,42.0
28487,152.0,8.0,87.0,22.0,4773.0,187.0,2654.0,672.0,187.0,8.0,96.0,30.0,97.0,2.0,38.0,22.0
9646,199.0,5.0,86.0,49.0,3034.0,131.0,1368.0,726.0,419.0,15.0,157.0,128.0,250.0,8.0,111.0,65.0
22319,104.0,4.0,50.0,20.0,1793.0,67.0,916.0,265.0,134.0,7.0,51.0,26.0,95.0,3.0,39.0,24.0
31870,49.0,2.0,31.0,1.0,1252.0,33.0,757.0,96.0,92.0,2.0,57.0,5.0,60.0,3.0,39.0,7.0
9118,190.0,1.0,123.0,16.0,5513.0,211.0,3136.0,850.0,372.0,5.0,218.0,47.0,101.0,2.0,65.0,9.0
20835,17.0,0.0,10.0,1.0,534.0,9.0,312.0,50.0,27.0,0.0,13.0,1.0,18.0,0.0,7.0,1.0
18760,8.0,1.0,6.0,2.0,559.0,27.0,350.0,46.0,52.0,5.0,31.0,7.0,36.0,4.0,23.0,6.0
5797,58.0,2.0,32.0,7.0,2033.0,97.0,987.0,365.0,170.0,10.0,92.0,23.0,112.0,7.0,60.0,15.0
23390,159.0,2.0,95.0,6.0,2017.0,45.0,1194.0,158.0,126.0,2.0,72.0,7.0,24.0,0.0,14.0,1.0
8184,32.0,1.0,16.0,5.0,1854.0,61.0,1094.0,186.0,115.0,3.0,59.0,18.0,94.0,0.0,52.0,12.0
17866,148.0,4.0,91.0,11.0,5840.0,225.0,2883.0,1015.0,163.0,8.0,69.0,35.0,126.0,8.0,51.0,31.0
23189,35.0,0.0,27.0,0.0,3258.0,54.0,1968.0,246.0,74.0,1.0,41.0,7.0,79.0,2.0,43.0,13.0
7079,154.0,1.0,82.0,22.0,5997.0,148.0,3575.0,589.0,215.0,8.0,145.0,20.0,401.0,15.0,253.0,43.0
13479,24.0,2.0,20.0,3.0,2081.0,53.0,1262.0,242.0,54.0,2.0,42.0,4.0,45.0,0.0,32.0,2.0
31108,114.0,3.0,71.0,10.0,3760.0,107.0,2217.0,394.0,195.0,6.0,114.0,21.0,146.0,6.0,88.0,19.0
4914,52.0,3.0,34.0,4.0,2909.0,112.0,1781.0,270.0,96.0,4.0,63.0,4.0,144.0,5.0,97.0,8.0
27115,250.0,3.0,163.0,16.0,14095.0,482.0,8322.0,1627.0,399.0,22.0,224.0,55.0,754.0,32.0,487.0,90.0
7387,97.0,4.0,44.0,16.0,1920.0,78.0,1042.0,307.0,82.0,7.0,45.0,16.0,64.0,4.0,36.0,13.0
11916,27.0,0.0,12.0,2.0,1998.0,77.0,1080.0,267.0,65.0,2.0,34.0,8.0,77.0,3.0,47.0,5.0
24952,21.0,0.0,10.0,0.0,913.0,12.0,524.0,68.0,74.0,0.0,31.0,3.0,100.0,0.0,47.0,5.0
35992,32.0,3.0,8.0,16.0,847.0,31.0,271.0,231.0,121.0,5.0,28.0,40.0,111.0,4.0,29.0,33.0
28905,88.0,3.0,61.0,3.0,1718.0,55.0,1182.0,92.0,202.0,8.0,148.0,8.0,72.0,0.0,49.0,2.0
35362,46.0,1.0,19.0,4.0,2771.0,39.0,1667.0,176.0,133.0,3.0,66.0,20.0,189.0,4.0,90.0,29.0
11464,76.0,4.0,55.0,2.0,3202.0,142.0,1876.0,295.0,134.0,5.0,84.0,10.0,115.0,9.0,72.0,14.0
16404,76.0,3.0,40.0,11.0,3446.0,152.0,1850.0,490.0,124.0,6.0,57.0,15.0,63.0,3.0,29.0,11.0
26567,176.0,0.0,104.0,6.0,11250.0,295.0,6682.0,1071.0,263.0,4.0,147.0,22.0,330.0,4.0,191.0,26.0
30408,16.0,1.0,8.0,1.0,2252.0,82.0,1428.0,224.0,70.0,4.0,47.0,9.0,49.0,1.0,31.0,8.0
2878,52.0,5.0,26.0,17.0,2875.0,82.0,1671.0,318.0,73.0,3.0,38.0,16.0,46.0,0.0,21.0,4.0
25588,102.0,10.0,45.0,32.0,2056.0,142.0,863.0,546.0,266.0,21.0,104.0,84.0,117.0,5.0,46.0,22.0
21126,209.0,10.0,83.0,54.0,3258.0,165.0,1372.0,894.0,249.0,14.0,86.0,85.0,105.0,3.0,37.0,36.0
15861,125.0,1.0,75.0,5.0,1920.0,62.0,1211.0,135.0,116.0,2.0,68.0,7.0,79.0,2.0,44.0,8.0
24233,85.0,1.0,57.0,7.0,1611.0,35.0,974.0,133.0,96.0,2.0,56.0,8.0,201.0,4.0,124.0,15.0
6832,28.0,1.0,16.0,2.0,1447.0,32.0,867.0,96.0,30.0,2.0,20.0,2.0,19.0,1.0,8.0,1.0
11154,1.0,0.0,0.0,0.0,283.0,7.0,170.0,32.0,12.0,0.0,7.0,0.0,275.0,7.0,199.0,19.0
33853,252.0,14.0,143.0,38.0,3849.0,171.0,2037.0,602.0,189.0,4.0,122.0,24.0,77.0,0.0,59.0,4.0
15625,34.0,1.0,21.0,8.0,5908.0,251.0,3100.0,962.0,119.0,4.0,48.0,24.0,135.0,3.0,70.0,23.0
28746,51.0,0.0,26.0,5.0,4147.0,103.0,2501.0,380.0,132.0,3.0,76.0,11.0,121.0,5.0,70.0,16.0
33101,22.0,0.0,12.0,0.0,259.0,4.0,158.0,2.0,75.0,0.0,40.0,0.0,61.0,1.0,36.0,1.0
31806,33.0,0.0,18.0,1.0,1899.0,44.0,1042.0,264.0,94.0,1.0,34.0,9.0,43.0,1.0,26.0,4.0
2221,58.0,1.0,46.0,4.0,1192.0,40.0,771.0,118.0,149.0,1.0,106.0,10.0,21.0,0.0,18.0,0.0
9022,57.0,5.0,25.0,11.0,3815.0,131.0,2307.0,424.0,246.0,12.0,147.0,26.0,9.0,0.0,2.0,2.0
8961,189.0,8.0,120.0,18.0,2648.0,67.0,1516.0,258.0,175.0,8.0,111.0,22.0,114.0,5.0,75.0,14.0
36209,441.0,30.0,200.0,100.0,3029.0,155.0,1388.0,627.0,502.0,28.0,179.0,129.0,153.0,6.0,54.0,39.0
20168,233.0,17.0,133.0,31.0,23852.0,1213.0,10558.0,5351.0,399.0,20.0,199.0,82.0,218.0,10.0,102.0,37.0
22855,77.0,7.0,43.0,16.0,1941.0,68.0,981.0,379.0,108.0,8.0,49.0,28.0,58.0,3.0,36.0,8.0
19862,115.0,3.0,81.0,9.0,1104.0,20.0,611.0,116.0,60.0,1.0,30.0,11.0,79.0,1.0,41.0,13.0
17291,56.0,1.0,40.0,2.0,2675.0,45.0,1818.0,115.0,109.0,1.0,75.0,4.0,47.0,1.0,32.0,1.0
23633,21.0,2.0,14.0,3.0,2040.0,112.0,1061.0,384.0,73.0,7.0,45.0,16.0,43.0,4.0,28.0,9.0
18744,480.0,16.0,336.0,23.0,6770.0,240.0,4316.0,594.0,696.0,24.0,501.0,41.0,38.0,0.0,29.0,2.0
36150,62.0,3.0,30.0,12.0,3005.0,116.0,1738.0,421.0,154.0,6.0,90.0,30.0,87.0,3.0,51.0,13.0
28637,192.0,3.0,125.0,5.0,5108.0,155.0,3190.0,478.0,193.0,4.0,121.0,7.0,228.0,8.0,148.0,12.0
25930,97.0,4.0,56.0,11.0,4011.0,163.0,2079.0,733.0,171.0,2.0,97.0,23.0,183.0,6.0,99.0,24.0
1262,24.0,0.0,12.0,2.0,1360.0,17.0,814.0,81.0,47.0,0.0,29.0,0.0,50.0,0.0,31.0,0.0
7730,123.0,1.0,66.0,13.0,2198.0,54.0,1163.0,262.0,151.0,1.0,72.0,26.0,92.0,0.0,51.0,7.0
16939,29.0,0.0,19.0,2.0,1743.0,50.0,901.0,253.0,62.0,0.0,30.0,6.0,38.0,0.0,24.0,3.0
22814,41.0,2.0,28.0,3.0,2186.0,65.0,1483.0,116.0,47.0,2.0,35.0,0.0,31.0,1.0,22.0,0.0
24512,56.0,2.0,28.0,13.0,1017.0,26.0,533.0,112.0,94.0,4.0,49.0,17.0,63.0,2.0,32.0,7.0
2262,165.0,1.0,112.0,3.0,1739.0,36.0,1207.0,85.0,291.0,2.0,207.0,6.0,281.0,4.0,196.0,6.0
3585,20.0,0.0,6.0,4.0,4565.0,179.0,2360.0,794.0,67.0,2.0,20.0,19.0,133.0,8.0,74.0,16.0
22104,216.0,6.0,133.0,25.0,5371.0,202.0,3144.0,727.0,363.0,8.0,232.0,31.0,191.0,4.0,114.0,18.0
21288,55.0,2.0,24.0,9.0,4603.0,183.0,2801.0,534.0,140.0,9.0,70.0,24.0,48.0,1.0,21.0,10.0
32215,96.0,0.0,65.0,9.0,6954.0,132.0,4457.0,501.0,127.0,3.0,76.0,17.0,27.0,0.0,14.0,6.0
33951,14.0,0.0,9.0,1.0,1524.0,107.0,1032.0,132.0,74.0,5.0,51.0,9.0,51.0,3.0,37.0,7.0
7852,42.0,3.0,29.0,4.0,607.0,17.0,338.0,71.0,141.0,7.0,84.0,15.0,59.0,1.0,32.0,3.0
24404,30.0,0.0,17.0,0.0,383.0,2.0,233.0,13.0,39.0,0.0,22.0,1.0,39.0,0.0,23.0,0.0
3615,51.0,1.0,33.0,1.0,4408.0,92.0,2645.0,370.0,147.0,1.0,97.0,8.0,118.0,1.0,74.0,7.0
225,30.0,0.0,21.0,1.0,3273.0,119.0,2149.0,232.0,120.0,4.0,85.0,3.0,65.0,2.0,48.0,4.0
36118,111.0,1.0,67.0,6.0,1554.0,22.0,937.0,66.0,81.0,1.0,36.0,7.0,54.0,0.0,27.0,4.0
36078,136.0,9.0,98.0,11.0,4136.0,171.0,2632.0,371.0,233.0,18.0,156.0,21.0,77.0,3.0,47.0,5.0
29500,99.0,4.0,69.0,7.0,3203.0,96.0,1950.0,274.0,206.0,9.0,140.0,14.0,180.0,4.0,110.0,18.0
21226,62.0,4.0,8.0,22.0,712.0,29.0,193.0,195.0,67.0,6.0,15.0,21.0,32.0,2.0,4.0,13.0
1729,134.0,3.0,57.0,24.0,3871.0,56.0,2248.0,263.0,74.0,2.0,44.0,8.0,198.0,4.0,120.0,21.0
29805,56.0,0.0,39.0,1.0,2971.0,63.0,2026.0,139.0,119.0,2.0,84.0,4.0,71.0,3.0,50.0,4.0
29187,9.0,0.0,7.0,1.0,338.0,11.0,211.0,20.0,32.0,3.0,24.0,0.0,39.0,1.0,24.0,4.0
24046,28.0,1.0,17.0,3.0,963.0,37.0,540.0,139.0,79.0,2.0,46.0,4.0,41.0,0.0,19.0,6.0
15679,96.0,7.0,42.0,17.0,1835.0,64.0,1024.0,247.0,130.0,9.0,56.0,24.0,117.0,5.0,47.0,21.0
17422,37.0,1.0,18.0,8.0,996.0,46.0,586.0,142.0,45.0,1.0,27.0,7.0,7.0,0.0,4.0,1.0
35445,38.0,0.0,23.0,1.0,1947.0,10.0,1234.0,36.0,58.0,0.0,38.0,0.0,36.0,0.0,23.0,0.0
8822,50.0,0.0,36.0,2.0,1903.0,29.0,1281.0,88.0,118.0,3.0,81.0,17.0,97.0,0.0,69.0,8.0
18603,76.0,2.0,44.0,7.0,1308.0,57.0,660.0,234.0,198.0,12.0,103.0,35.0,132.0,8.0,88.0,11.0
15284,225.0,1.0,143.0,12.0,5779.0,76.0,3756.0,273.0,290.0,0.0,175.0,14.0,156.0,0.0,99.0,6.0
33369,2.0,0.0,2.0,0.0,561.0,27.0,422.0,43.0,12.0,2.0,11.0,1.0,3.0,0.0,2.0,0.0
26150,122.0,0.0,78.0,10.0,4441.0,106.0,2633.0,447.0,83.0,0.0,46.0,13.0,54.0,0.0,31.0,10.0
3836,62.0,1.0,42.0,3.0,1532.0,68.0,940.0,188.0,173.0,6.0,108.0,14.0,142.0,7.0,85.0,14.0
6370,31.0,0.0,22.0,1.0,1676.0,49.0,980.0,151.0,65.0,1.0,42.0,4.0,54.0,1.0,33.0,3.0
29693,68.0,0.0,51.0,2.0,6816.0,162.0,4407.0,397.0,440.0,9.0,306.0,16.0,120.0,5.0,90.0,7.0
17680,64.0,0.0,23.0,19.0,1091.0,43.0,611.0,155.0,109.0,6.0,48.0,27.0,49.0,2.0,24.0,9.0
8956,89.0,7.0,45.0,14.0,8212.0,431.0,4164.0,1597.0,253.0,16.0,129.0,47.0,224.0,9.0,123.0,43.0
18354,102.0,2.0,63.0,6.0,703.0,19.0,443.0,52.0,98.0,3.0,68.0,3.0,111.0,1.0,68.0,6.0
375,69.0,2.0,41.0,4.0,2897.0,59.0,1844.0,213.0,174.0,4.0,103.0,9.0,108.0,3.0,67.0,7.0
27254,8.0,0.0,6.0,0.0,431.0,11.0,248.0,46.0,62.0,1.0,36.0,5.0,47.0,0.0,24.0,5.0
1530,93.0,1.0,61.0,5.0,1438.0,31.0,963.0,60.0,177.0,2.0,112.0,3.0,177.0,2.0,108.0,3.0
10110,1.0,0.0,1.0,0.0,50.0,1.0,18.0,6.0,5.0,0.0,2.0,0.0,11.0,0.0,6.0,1.0
5063,13.0,2.0,6.0,1.0,658.0,27.0,330.0,121.0,28.0,2.0,17.0,2.0,6.0,1.0,4.0,1.0
11406,10.0,1.0,6.0,2.0,147.0,4.0,87.0,13.0,43.0,0.0,27.0,2.0,55.0,1.0,31.0,3.0
4474,141.0,6.0,82.0,19.0,7903.0,306.0,4269.0,1191.0,217.0,12.0,107.0,31.0,196.0,6.0,55.0,67.0
9654,20.0,0.0,11.0,2.0,294.0,7.0,162.0,22.0,24.0,1.0,14.0,0.0,26.0,1.0,14.0,0.0
11623,149.0,4.0,108.0,6.0,2114.0,42.0,1327.0,100.0,343.0,10.0,230.0,12.0,158.0,2.0,93.0,7.0
19743,144.0,4.0,108.0,1.0,2107.0,48.0,1352.0,178.0,169.0,4.0,118.0,10.0,94.0,3.0,71.0,5.0
6486,135.0,2.0,86.0,12.0,4902.0,131.0,2865.0,523.0,318.0,10.0,177.0,43.0,318.0,11.0,172.0,46.0
9897,174.0,5.0,107.0,11.0,18300.0,584.0,11694.0,1806.0,1211.0,28.0,803.0,95.0,168.0,5.0,117.0,7.0
35770,8.0,0.0,0.0,4.0,92.0,0.0,7.0,18.0,8.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
24786,26.0,1.0,18.0,2.0,367.0,19.0,229.0,43.0,38.0,1.0,22.0,6.0,285.0,18.0,189.0,43.0
26227,31.0,1.0,22.0,3.0,1434.0,121.0,822.0,231.0,51.0,1.0,37.0,2.0,48.0,0.0,32.0,1.0
4540,10.0,0.0,4.0,0.0,1855.0,36.0,1256.0,97.0,63.0,0.0,43.0,1.0,69.0,1.0,34.0,5.0
29330,77.0,0.0,41.0,2.0,6260.0,86.0,3650.0,367.0,56.0,1.0,29.0,5.0,182.0,1.0,96.0,14.0
17402,23.0,1.0,11.0,1.0,1645.0,41.0,1152.0,100.0,94.0,2.0,67.0,5.0,107.0,3.0,75.0,4.0
27381,14.0,0.0,9.0,0.0,2606.0,47.0,1631.0,159.0,138.0,3.0,94.0,7.0,136.0,2.0,82.0,13.0
2088,9.0,0.0,8.0,0.0,244.0,13.0,112.0,58.0,44.0,5.0,23.0,10.0,43.0,1.0,31.0,5.0
16507,69.0,0.0,38.0,4.0,3402.0,74.0,2001.0,289.0,151.0,2.0,93.0,10.0,89.0,0.0,54.0,4.0
34188,87.0,0.0,54.0,8.0,5911.0,301.0,3035.0,1084.0,224.0,11.0,110.0,32.0,159.0,10.0,73.0,35.0
6120,277.0,19.0,166.0,35.0,4981.0,251.0,2850.0,679.0,340.0,22.0,196.0,48.0,192.0,7.0,111.0,18.0
16101,211.0,6.0,122.0,13.0,9019.0,259.0,4750.0,1319.0,169.0,10.0,76.0,29.0,128.0,1.0,65.0,16.0
10778,7.0,0.0,4.0,0.0,1061.0,70.0,466.0,234.0,103.0,10.0,49.0,13.0,40.0,5.0,19.0,8.0
32769,296.0,17.0,152.0,50.0,5850.0,302.0,2821.0,1107.0,362.0,25.0,165.0,67.0,201.0,9.0,89.0,40.0
882,53.0,2.0,38.0,5.0,5843.0,234.0,3582.0,651.0,69.0,1.0,46.0,6.0,49.0,4.0,28.0,7.0
785,60.0,2.0,43.0,3.0,5982.0,111.0,3672.0,551.0,124.0,3.0,71.0,8.0,113.0,2.0,75.0,7.0
3002,75.0,10.0,44.0,11.0,2813.0,102.0,1469.0,487.0,191.0,12.0,102.0,28.0,81.0,5.0,48.0,13.0
3218,106.0,6.0,68.0,10.0,3703.0,103.0,1877.0,459.0,158.0,6.0,83.0,18.0,214.0,6.0,115.0,32.0
3032,85.0,3.0,57.0,4.0,3603.0,72.0,2358.0,224.0,167.0,5.0,115.0,9.0,183.0,4.0,125.0,12.0
2451,77.0,1.0,47.0,7.0,5069.0,188.0,2911.0,663.0,390.0,16.0,215.0,62.0,222.0,9.0,139.0,36.0
34186,14.0,0.0,9.0,0.0,2080.0,83.0,1312.0,193.0,50.0,3.0,37.0,2.0,678.0,16.0,460.0,54.0
6717,25.0,0.0,14.0,0.0,3538.0,128.0,2170.0,351.0,75.0,5.0,43.0,5.0,29.0,2.0,14.0,3.0
6136,29.0,3.0,14.0,8.0,189.0,10.0,106.0,28.0,36.0,3.0,16.0,9.0,27.0,2.0,19.0,2.0
4917,37.0,2.0,18.0,6.0,726.0,33.0,388.0,107.0,48.0,1.0,28.0,7.0,109.0,3.0,69.0,15.0
21336,149.0,8.0,85.0,22.0,4781.0,178.0,2517.0,789.0,244.0,12.0,122.0,41.0,148.0,6.0,78.0,27.0
28374,78.0,1.0,51.0,11.0,1675.0,45.0,987.0,184.0,127.0,1.0,79.0,12.0,67.0,1.0,44.0,7.0
11174,71.0,1.0,45.0,7.0,2629.0,45.0,1525.0,220.0,97.0,3.0,57.0,18.0,202.0,2.0,110.0,17.0
19133,100.0,2.0,56.0,5.0,1324.0,9.0,725.0,78.0,104.0,2.0,48.0,10.0,147.0,3.0,78.0,12.0
15628,19.0,0.0,13.0,1.0,1119.0,14.0,761.0,39.0,45.0,2.0,31.0,1.0,74.0,3.0,52.0,4.0
